,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q24,Q1_Browser,Q1_Version,Q1_Operating System,Q1_Resolution,Q3,Q4,Q5,Q6,Q7,Q29,Q8,Q9,Q31,Q10,Q32_First Click,Q32_Last Click,Q32_Page Submit,Q32_Click Count,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,Q37,Path,Q30,Q32,Q33,Q41,Q36,Q39,,Q38_1    Mesa Management,Q38_2   Mackenzie Dunn,,Q32,Q27,Q28,Q29,Q31,,Q32 - Topics
10/1/2017 22:12,10/1/2017 22:36,IP Address,155.186.125.95,100,1415,TRUE,10/1/2017 22:36,R_3080W21bjEQeF5U,,,,,34.25570679,-117.3040009,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1366x768,47,Elephant,Female,30,White,"No, not Spanish/Hispanic/Latino",Associate's degree (e.g. AA or AS),"$50,000 to $99,999",I lean toward Democrats,91377,,,,,,,,,0,0,958.121,0,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,180000,One Hundred Eighty Thousand,No,No,,,,,I arrived at my decision because she just wanted to go down to the storage area as usual. The staircase was design poorly. Mesa company did fix it after her accident so they knew the accident was their fault.,The defendant,Yes,No,,,
10/2/2017 4:07,10/2/2017 4:29,IP Address,24.198.188.151,100,1334,TRUE,10/2/2017 4:29,R_272wS5s6FalFva0,,,,,44.40510559,-69.75669861,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 6.1,1280x960,47,Elephant,Male,51,White,"No, not Spanish/Hispanic/Latino",High school graduate (diploma or GED),"$50,000 to $99,999",I lean toward Republicans,4355,,,,,,,,,0,0,961.718,0,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,280000,two hundred and eighty thousand,No,No,,,,,"Mesa management company was negligent and should have fixed the stairs after the first accident, my conclusion is they did fix the stairs after the fall, their expert said it couldnt be done and it was",The defendant's insurance company,Yes,No,,,
10/2/2017 7:37,10/2/2017 7:57,IP Address,70.185.96.81,100,1187,TRUE,10/2/2017 7:57,R_9B28ujlSA7DyfU5,,,,,29.57310486,-82.4076004,anonymous,EN,"Yes, I consent",Firefox,55,Windows NT 6.3,1280x800,47,Elephant,Male,56,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$10,000 to $29,999",I strongly prefer Democrats,32608,,,,,,,,,0,0,959.006,0,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,80000,eighty thousand,No,No,,,,,"Since it was feasible to rebuild the stairs with a safer design and since there was a previous accident on the stairs, they should have been rebuilt",The defendant's insurance company,No,No,,,
10/2/2017 8:33,10/2/2017 8:52,IP Address,68.114.105.189,100,1151,TRUE,10/2/2017 8:52,R_AngJ4r6SAxnY2Zj,,,,,30.30349731,-89.85829926,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1366x768,47,Elephant,Male,33,White,"No, not Spanish/Hispanic/Latino",High school graduate (diploma or GED),"$10,000 to $29,999",I have no preference for either party,70452,,,,,,,,,0,0,961.099,0,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,200000,two hundred thousand,No,No,,,,,It's simple. The stairs are an obvious issue with the fact that someone else had fallen as well. Also one of the key defense points is adding a landing wouldn't be possible...yet they added a landing after the incident.,The defendant,No,No,,,
10/2/2017 9:15,10/2/2017 9:33,IP Address,65.216.122.126,100,1074,TRUE,10/2/2017 9:33,R_2B5v5PpfBupnF3t,,,,,34.05439758,-118.2440033,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 6.1,1920x1080,47,Elephant,Female,31,White,"No, not Spanish/Hispanic/Latino",High school graduate (diploma or GED),"$50,000 to $99,999",I strongly prefer Democrats,95827,,,,,,,,,0,0,942.241,0,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,280000,two hundred eighty thousand dollars,No,No,,,,,"I think the stairs were not properly constructed, the management company should have fixed them after the first gentleman fell down them",The defendant's insurance company,No,No,,,
10/2/2017 9:37,10/2/2017 9:57,IP Address,65.37.106.29,100,1181,TRUE,10/2/2017 9:57,R_3qE7ViejGaZUou0,,,,,42.45570374,-88.30380249,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,47,Elephant,Female,29,Black or African American,"No, not Spanish/Hispanic/Latino",Some college credit,"$50,000 to $99,999",I lean toward Democrats,60071,,,,,,,,,0,0,967.531,0,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,180000,one hundred and eighty thousand,No,No,,,,,"The evidence and prior fall coupled with the company's redesign of the stairs lead to the belief that the management company was to blame and that the stairs were unsafe. Their height and angle were dangerous, and should have been rectified after the previous tennant's fall.",The defendant's insurance company,No,No,,,
10/2/2017 10:10,10/2/2017 10:33,IP Address,72.205.234.15,100,1379,TRUE,10/2/2017 10:33,R_2qvN6FqWTP8xVnu,,,,,37.80200195,-99.99819946,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1280x720,47,Elephant,Male,53,White,"Yes, other Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$10,000 to $29,999",I lean toward Democrats,67801,,,,,,,,,97.335,960.408,961.641,3,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,140000,one hundred and forty thousand dollars,No,No,,,,,"I feel like the apartment complex SHOULD have sought a solution to make the stairs safer - after the first accident that injured tenant Tom Randall. Failure to have done that until a second person suffered a serious injury betrays the very heart of negligence, in my opinion.",The defendant's insurance company,No,No,,,
10/2/2017 10:53,10/2/2017 11:11,IP Address,97.99.123.214,100,1077,TRUE,10/2/2017 11:11,R_3kH84pShHPbqa3t,,,,,32.99879456,-96.78309631,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1366x768,47,Elephant,Female,25,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$50,000 to $99,999",I strongly prefer Democrats,75206,,,,,,,,,101.812,579.002,958.417,4,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,250000,two hundred and fifty thousand,No,No,,,,,They received complaints about how the stairs were dangerous before this accident happened,The defendant,No,No,,,
10/2/2017 20:19,10/2/2017 20:40,IP Address,173.171.37.35,100,1245,TRUE,10/2/2017 20:40,R_111IN7ovuQpXh49,,,,,27.90029907,-82.30239868,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,47,Elephant,Female,33,Other,"No, not Spanish/Hispanic/Latino",Associate's degree (e.g. AA or AS),"$30,000 to $49,999",I strongly prefer Democrats,33578,,,,,,,,,105.245,105.245,964.632,1,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,180000,One hundred eighty thousand,No,No,,,,,"The stair was poorly designed per the expert. Looking at the photos, it needed additional support and was not safe. ",The defendant's insurance company,No,No,,,
10/2/2017 22:34,10/2/2017 23:01,IP Address,173.174.111.130,100,1593,TRUE,10/2/2017 23:01,R_3ptoCAW684oYZCZ,,,,,30.45640564,-97.69380188,anonymous,EN,"Yes, I consent",Firefox,55,Windows NT 10.0,1366x768,47,Elephant,Male,37,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$10,000 to $29,999",I strongly prefer Democrats,78753,,,,,,,,,944.853,944.853,953.643,1,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,280000,two-hundred and eighty thousand dollars,No,No,,,,,"As a person with muscular dystrophy and severe walking issues, stair safety has long been a concern of mine, and unsafe design and implementation is all-too common. Regardless of code for that building, the stairs are too steep. The expressed warning of poor stair construction from the prior tenant who fell was warning one. The change in code for newer buildings was warning two. Mesa ignored both these warnings and the plaintiff was injured. Furthermore, the stairs do not even have hand railings on both sides to increase the chances that a falling tenant could catch themselves. All these details show that the management company did not exercise a reasonable amount of caution for the safety of their residents.The fact that they also DID retrofit the stairs after they said they couldn't (and after they were threatened with a lawsuit) demonstrates further mishandling of the situation and dishonesty on their part. I'd hit 'em with an extra fine to teach them a lesson if I could.",The defendant,Yes,No,,,
10/3/2017 6:57,10/3/2017 7:19,IP Address,24.154.58.130,100,1322,TRUE,10/3/2017 7:19,R_6xsjrMAx3h5t4E9,,,,,40.91400146,-79.93199921,anonymous,EN,"Yes, I consent",Chrome,60.0.3112.105,Windows NT 10.0,1920x1080,47,Elephant,Male,22,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$50,000 to $99,999",I have no preference for either party,16001,,,,,,,,,11.883,11.883,1067.959,1,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,200000,two hundred thousand,No,No,,,,,"The main arguing point for the defendant was that the stairs are as safe as they can reasonably be. This was shown to be not true as they altered the stairs after her fall. This is also the second occurrence of a fall on these stairs, showing the design was not safe. The experts testified that it was not safe as well.The defendant showed nothing to determine this wasn't the case.",The defendant's insurance company,No,No,,,
10/3/2017 7:27,10/3/2017 7:55,IP Address,68.12.208.111,100,1685,TRUE,10/3/2017 7:55,R_2AMOLTxHQMpVcTm,,,,,35.85899353,-97.43399811,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1366x768,47,Elephant,Male,42,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$30,000 to $49,999",I have no preference for either party,73132,,,,,,,,,968.416,968.416,970.196,1,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,180000,The company I believe was negligent for the injury. The defense proved that it was possible to fix the stairs so they were safer and the company did in fact change the stairs despite arguing that it wasnt possible. The amount I awarded was enough to cover expenses and punish the company.,No,No,,,,,"I believe the company was negligent. Another person had fallen because of the steepness of the stairs before and told the company about it. The company argued that it wasnt possible to fix the stairs. However, after the plantiff's accident they did fix the stairs showing it was possible after all. I believe the company was negligent and the amount I awarded was enough to cover her bills and damages were sufficient to punish the company.",The defendant's insurance company,Yes,No,,,
10/3/2017 7:43,10/3/2017 8:05,IP Address,24.176.55.13,100,1324,TRUE,10/3/2017 8:05,R_2wiPKFDxad7dnPc,,,,,42.20109558,-85.61689758,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1366x768,47,Elephant,Female,29,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$30,000 to $49,999",I strongly prefer Democrats,49006,,,,,,,,,0,0,956.362,0,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,100000,One hundred thousand dollars,No,No,,,,,"The fact that someone else fell on the stairs and suffered similar injuries was a huge factor. They should have changed the stairs after the other person wrote a letter with their concerns about how steep they are. The fact that they changed the stairs after the womans fall shows me that they know they are unsafe and are opening themselves to legal action otherwise. Just because the building codes have not been updated, doesn't mean the stairs are safe. You weren't required to have smoke alarms or fire extinguishers in apartments at one point either. As for the amount of money. I do believe that she is entitled to the full amount of medical bills, plus a little more to cover lawyer fees and loss of work while going to trial, physcial therapy, and surgeries. I don't think she needs the full $200,000 for other damages because she is still capable of working and living a full healthy life.",The defendant's insurance company,No,No,,,
10/3/2017 8:36,10/3/2017 8:55,IP Address,137.52.20.243,100,1165,TRUE,10/3/2017 8:55,R_3kboLXXRskW97c8,,,,,26.0697937,-80.22229767,anonymous,EN,"Yes, I consent",Firefox,54,Windows NT 6.3,1920x1080,47,Elephant,Male,27,Other,"Yes, other Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$100,000 to $199,999",I have no preference for either party,33004,,,,,,,,,0,0,1009.702,0,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,100000,100000,No,No,,,,,I thought that the company should've fixed the stairs after the first victim fell. They chose not to and thus should have to pay for another fall that occurred. ,The defendant's insurance company,No,No,,,
10/3/2017 9:35,10/3/2017 9:56,IP Address,71.199.214.88,100,1281,TRUE,10/3/2017 9:57,R_1pALjwo6gwsWTru,,,,,27.15190125,-81.06109619,anonymous,EN,"Yes, I consent",Firefox,55,Windows NT 6.3,1366x768,47,Elephant,Male,24,White,"No, not Spanish/Hispanic/Latino",Associate's degree (e.g. AA or AS),"$50,000 to $99,999",I strongly prefer Democrats,33601,,,,,,,,,19.024,19.024,952.694,1,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,110000,One Hundred and Ten Thousand,No,No,,,,,"I wasn't entirely sure at the start because it is definitely possible that Miss Dunn could have been tired or rushing, but when I found out they ended up building a new add-on after the accident, that of which they originally said was not possible, it made me see they seemed to be second guessing themselves and provided no reasoning that met my standard as to why it was then added.",The defendant,Yes,No,,,
10/3/2017 14:32,10/3/2017 14:52,IP Address,24.26.145.38,100,1230,TRUE,10/3/2017 14:52,R_OjPYlw4uatfxfq1,,,,,40.73309326,-84.14459991,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1536x864,47,Elephant,Female,41,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$30,000 to $49,999",I lean toward Democrats,45806,,,,,,,,,7.805,7.805,982.274,1,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,80000,Eighty Thousand,No,No,,,,,There is no evidence that she was being careless on the stairs. Mesa Management had been warned that their stairs were unsafe and did nothing to correct it. They also fixed the stairs after which shows that they know the stairs were unsafe.,The defendant's insurance company,No,No,,,
10/3/2017 22:13,10/3/2017 22:34,IP Address,108.94.128.63,100,1296,TRUE,10/3/2017 22:34,R_0kSNcZE7j10iWsh,,,,,41.44520569,-81.69960022,anonymous,EN,"Yes, I consent",Chrome,60.0.3112.113,Windows NT 6.1,1366x768,47,Elephant,Female,43,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$30,000 to $49,999",I have no preference for either party,44134,,,,,,,,,0,0,973.02,0,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,280000,two hundred and eighty thousand dollars,No,No,,,,,"First it had happened before, second mesa management said the stairs couldn't be retro fitted, that it wasn't feasible and then did it anyway. They obviously realized this would keep happening. Also, she can't do what shes always done due to her injury, she deserves something for her suffering besides her medical paid.",The defendant's insurance company,Yes,No,,,
10/4/2017 7:19,10/4/2017 7:40,IP Address,73.38.18.26,100,1247,TRUE,10/4/2017 7:40,R_VUph1JANEGQB8IN,,,,,41.978302,-70.74669647,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,47,Elephant,Female,34,White,"No, not Spanish/Hispanic/Latino",High school graduate (diploma or GED),"$10,000 to $29,999",I lean toward Democrats,2360,,,,,,,,,0,0,959.454,0,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,180000,one hundred and eighty thousand dollars,No,No,,,,,"There was no evidence to support that Ms. Dunn was in any way negligent. The plaintiff made several good points about the steepness of the stairs and how they were at fault for the fall. The defendant's only defense was that there was not enough room for the stairs to be fixed, which was quickly rebutted and we were shown that that was an outright lie as they had been redesigned recently. The only thing that I found to be somewhat correct that the defense said was that Ms. Dunn was asking for too much in other damages,which is why I only awarded 100, 000 on top of the medical bills. ",The defendant's insurance company,No,No,,,
10/4/2017 10:44,10/4/2017 11:05,IP Address,76.101.42.161,100,1225,TRUE,10/4/2017 11:05,R_2OPyw21lUFqGHpr,,,,,26.56809998,-82.01869965,anonymous,EN,"Yes, I consent",Firefox,55,Windows NT 10.0,1920x1080,47,Elephant,Female,61,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$10,000 to $29,999",I lean toward Republicans,33904,,,,,,,,,0,0,962.512,0,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,180000,One Hundred Eighty Thousand,No,No,,,,,Prior accident of other tenant and Mesa Management changed stairs after her accident.,The defendant's insurance company,No,No,,,
10/4/2017 12:37,10/4/2017 13:01,IP Address,99.195.67.123,100,1445,TRUE,10/4/2017 13:01,R_tSADu6aeSZL4QEx,,,,,32.89259338,-92.25119781,anonymous,EN,"Yes, I consent",Chrome,60.0.3112.114,CrOS x86_64 9592.96.0,1366x768,47,Elephant,Female,56,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$30,000 to $49,999",I strongly prefer Democrats,71269,,,,,,,,,0,0,961.618,0,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,130000,one hundred thirty thousand,No,No,,,,,"I think it was the responsibility of the company to improve the safety of the stairs after learning of the first tenant accident.  Because they knew and did not act, they were liable in the second accident.  However, I do think 200,000 above the actual cost was too much to ask for in court.  I think 50,000 is more than adequate compensation for her pain and suffering.",The defendant's insurance company,No,No,,,
